id сотрудника,Дата,Сотрудник,Частота сообщения,Объем сообщения,Настрой сообщения,Регулярность коммитов,Интенсивность коммитов,Статус задачи,Приоритетные изменения,Продолжительность активности,Активность ночью
7,2023-01-08,Дмитрий,61,25,1,4,7,1,0,8,0
7,2023-01-09,Дмитрий,76,24,-1,3,2,1,1,4,0
7,2023-01-10,Дмитрий,53,15,1,1,1,1,1,8,0
7,2023-01-11,Дмитрий,51,25,-1,1,1,1,0,11,0
7,2023-01-12,Дмитрий,60,22,1,3,2,1,1,9,0
7,2023-01-13,Дмитрий,58,29,0,3,4,1,2,8,1
7,2023-01-14,Дмитрий,67,21,0,3,2,1,0,5,0
7,2023-01-15,Дмитрий,68,14,1,1,1,1,1,7,0
7,2023-01-16,Дмитрий,76,10,1,3,1,1,2,10,0
7,2023-01-17,Дмитрий,64,11,1,4,4,0,1,4,0
7,2023-01-18,Дмитрий,67,21,1,3,3,1,0,11,0
7,2023-01-19,Дмитрий,71,18,1,1,2,1,0,5,0
7,2023-01-20,Дмитрий,69,26,1,4,5,1,2,9,1
7,2023-01-21,Дмитрий,73,10,1,1,5,1,2,4,0
7,2023-01-22,Дмитрий,51,16,1,2,2,1,1,8,0
7,2023-01-23,Дмитрий,64,29,0,2,1,1,0,10,0
7,2023-01-24,Дмитрий,61,19,1,1,2,1,2,7,0
7,2023-01-25,Дмитрий,52,26,1,1,1,1,0,7,0
7,2023-01-26,Дмитрий,51,25,1,2,1,1,2,7,1
7,2023-01-27,Дмитрий,69,11,1,3,2,0,0,8,0
7,2023-01-28,Дмитрий,59,28,1,2,1,1,2,5,0
7,2023-01-29,Дмитрий,74,26,1,1,1,0,1,5,0
7,2023-01-30,Дмитрий,64,17,0,3,2,1,0,10,1
7,2023-01-31,Дмитрий,51,13,1,3,4,1,2,8,0
7,2023-02-01,Дмитрий,70,27,1,1,1,0,1,10,0
7,2023-02-02,Дмитрий,60,14,1,4,6,0,2,11,0
7,2023-02-03,Дмитрий,50,28,0,3,1,1,2,5,0
7,2023-02-04,Дмитрий,78,14,0,4,4,1,1,6,0
7,2023-02-05,Дмитрий,59,29,1,1,3,-1,2,7,0
7,2023-02-06,Дмитрий,76,24,0,3,4,1,2,7,0
7,2023-02-07,Дмитрий,53,17,1,4,1,-1,2,3,0
7,2023-02-08,Дмитрий,76,12,1,4,3,1,1,9,0
7,2023-02-09,Дмитрий,73,14,1,4,2,1,0,9,0
7,2023-02-10,Дмитрий,70,13,1,2,1,1,0,9,0
7,2023-02-11,Дмитрий,57,21,1,4,3,1,2,9,0
7,2023-02-12,Дмитрий,70,24,1,1,1,1,2,6,0
7,2023-02-13,Дмитрий,51,21,1,3,2,1,2,9,0
7,2023-02-14,Дмитрий,68,25,1,2,2,1,2,6,0
7,2023-02-15,Дмитрий,59,20,1,3,2,1,1,9,0
7,2023-02-16,Дмитрий,77,14,1,2,4,0,1,10,0
7,2023-02-17,Дмитрий,59,27,1,1,1,1,1,7,0
7,2023-02-18,Дмитрий,71,15,1,1,1,0,2,7,0
7,2023-02-19,Дмитрий,59,21,1,3,2,1,0,13,0
7,2023-02-20,Дмитрий,70,12,1,3,1,1,0,9,0
7,2023-02-21,Дмитрий,59,15,1,2,1,-1,0,5,0
7,2023-02-22,Дмитрий,66,11,0,4,3,0,0,13,1
7,2023-02-23,Дмитрий,76,25,0,4,2,1,2,12,1
7,2023-02-24,Дмитрий,73,27,1,1,1,1,1,8,0
7,2023-02-25,Дмитрий,54,11,0,4,4,-1,0,8,0
7,2023-02-26,Дмитрий,59,19,1,4,2,1,1,6,0
7,2023-02-27,Дмитрий,50,28,-1,3,1,1,1,8,0
7,2023-02-28,Дмитрий,63,25,1,2,2,1,1,5,0
7,2023-03-01,Дмитрий,70,13,1,3,5,0,2,7,0
7,2023-03-02,Дмитрий,60,29,1,3,4,1,2,9,0
7,2023-03-03,Дмитрий,68,12,1,3,6,1,1,9,0
7,2023-03-04,Дмитрий,53,15,-1,3,1,1,2,8,0
7,2023-03-05,Дмитрий,64,18,1,4,6,1,2,6,0
7,2023-03-06,Дмитрий,65,18,1,4,2,0,1,9,0
7,2023-03-07,Дмитрий,78,11,1,4,2,-1,0,9,0
7,2023-03-08,Дмитрий,73,24,-1,1,1,1,0,7,0
7,2023-03-09,Дмитрий,76,26,1,1,1,0,2,5,0
7,2023-03-10,Дмитрий,77,21,1,4,3,1,1,9,0
7,2023-03-11,Дмитрий,57,13,1,2,3,0,2,6,0
7,2023-03-12,Дмитрий,53,13,0,3,3,1,0,6,1
7,2023-03-13,Дмитрий,78,21,1,2,1,1,2,7,0
7,2023-03-14,Дмитрий,66,11,0,1,1,-1,0,11,0
7,2023-03-15,Дмитрий,73,14,0,3,1,1,1,5,0
7,2023-03-16,Дмитрий,50,25,0,1,1,1,2,6,0
7,2023-03-17,Дмитрий,78,28,-1,2,1,1,0,9,0
7,2023-03-18,Дмитрий,59,22,1,4,7,1,1,9,1
7,2023-03-19,Дмитрий,50,18,1,2,1,1,1,7,0
7,2023-03-20,Дмитрий,73,26,1,2,1,0,1,6,0
7,2023-03-21,Дмитрий,56,17,1,2,6,1,2,12,1
7,2023-03-22,Дмитрий,52,18,1,3,3,1,2,8,0
7,2023-03-23,Дмитрий,69,27,1,1,2,0,2,6,0
7,2023-03-24,Дмитрий,69,27,1,2,1,-1,0,7,1
7,2023-03-25,Дмитрий,79,23,0,4,1,0,2,10,0
7,2023-03-26,Дмитрий,61,18,-1,1,1,1,2,11,0
7,2023-03-27,Дмитрий,50,14,1,4,4,1,0,4,0
7,2023-03-28,Дмитрий,79,12,0,2,1,0,1,10,0
7,2023-03-29,Дмитрий,69,17,1,4,5,1,2,5,0
7,2023-03-30,Дмитрий,53,19,1,1,1,0,2,8,0
7,2023-03-31,Дмитрий,50,20,1,2,2,0,0,7,0
7,2023-04-01,Дмитрий,77,26,1,1,1,1,1,7,0
7,2023-04-02,Дмитрий,50,18,0,3,2,1,0,7,0
7,2023-04-03,Дмитрий,64,12,0,1,1,-1,0,9,0
7,2023-04-04,Дмитрий,75,16,1,2,3,1,0,9,1
7,2023-04-05,Дмитрий,77,29,0,1,4,0,1,6,1
7,2023-04-06,Дмитрий,53,18,1,1,4,1,0,8,1
7,2023-04-07,Дмитрий,65,27,-1,1,1,1,0,9,0
7,2023-04-08,Дмитрий,55,24,1,3,1,0,1,6,0
7,2023-04-09,Дмитрий,53,10,1,2,1,1,0,8,0
7,2023-04-10,Дмитрий,79,16,1,4,6,1,0,6,0
7,2023-04-11,Дмитрий,76,22,1,4,3,0,0,6,0
7,2023-04-12,Дмитрий,75,23,1,4,2,0,0,6,0
7,2023-04-13,Дмитрий,66,28,1,4,5,-1,0,8,0
7,2023-04-14,Дмитрий,79,20,1,4,3,1,0,7,0
7,2023-04-15,Дмитрий,61,11,1,4,4,1,2,9,0
7,2023-04-16,Дмитрий,67,16,1,1,2,1,0,7,0
7,2023-04-17,Дмитрий,56,10,-1,1,1,1,2,5,0
7,2023-04-18,Дмитрий,51,14,0,2,1,1,1,4,0
7,2023-04-19,Дмитрий,63,10,1,1,1,1,1,9,0
7,2023-04-20,Дмитрий,61,11,1,1,1,0,1,8,0
7,2023-04-21,Дмитрий,75,24,1,1,1,-1,1,9,0
7,2023-04-22,Дмитрий,73,11,1,2,1,1,1,12,0
7,2023-04-23,Дмитрий,59,22,1,4,4,1,0,7,0
7,2023-04-24,Дмитрий,59,15,1,1,1,0,0,7,0
7,2023-04-25,Дмитрий,60,27,1,2,1,-1,1,8,0
7,2023-04-26,Дмитрий,65,15,1,1,1,-1,0,5,0
7,2023-04-27,Дмитрий,71,15,1,3,3,-1,1,7,0
7,2023-04-28,Дмитрий,53,21,1,1,1,1,0,8,0
7,2023-04-29,Дмитрий,67,28,0,4,5,0,2,10,0
7,2023-04-30,Дмитрий,63,23,1,4,2,1,2,8,0
7,2023-05-01,Дмитрий,69,25,1,3,4,1,1,7,1
7,2023-05-02,Дмитрий,71,13,-1,1,1,0,2,5,0
7,2023-05-03,Дмитрий,50,29,1,3,4,1,0,11,0
7,2023-05-04,Дмитрий,68,14,1,3,1,1,0,10,0
7,2023-05-05,Дмитрий,64,18,-1,2,2,0,0,4,0
7,2023-05-06,Дмитрий,67,23,-1,4,3,1,1,8,0
7,2023-05-07,Дмитрий,65,28,0,4,3,1,0,9,0
7,2023-05-08,Дмитрий,71,17,0,3,2,1,2,4,0
7,2023-05-09,Дмитрий,77,19,1,2,2,1,1,7,0
7,2023-05-10,Дмитрий,75,23,-1,2,1,1,2,7,0
7,2023-05-11,Дмитрий,73,26,1,3,2,1,2,11,0
7,2023-05-12,Дмитрий,53,10,1,1,1,1,0,8,0
7,2023-05-13,Дмитрий,70,21,1,2,2,1,0,5,0
7,2023-05-14,Дмитрий,71,29,0,4,2,1,0,7,0
7,2023-05-15,Дмитрий,62,23,1,2,1,1,1,8,0
7,2023-05-16,Дмитрий,52,29,-1,4,4,0,1,10,0
7,2023-05-17,Дмитрий,66,21,1,2,3,1,1,11,0
7,2023-05-18,Дмитрий,60,23,1,1,1,1,0,5,0
7,2023-05-19,Дмитрий,79,19,1,3,4,1,1,6,0
7,2023-05-20,Дмитрий,61,22,1,2,3,1,0,9,0
7,2023-05-21,Дмитрий,79,23,1,3,5,1,0,8,1
7,2023-05-22,Дмитрий,72,29,1,2,2,1,0,8,0
7,2023-05-23,Дмитрий,79,10,1,1,1,1,0,8,0
7,2023-05-24,Дмитрий,75,14,-1,4,1,-1,1,6,0
7,2023-05-25,Дмитрий,78,15,0,4,4,1,0,7,0
7,2023-05-26,Дмитрий,51,10,1,1,1,1,2,8,0
7,2023-05-27,Дмитрий,64,12,0,2,1,1,2,10,1
7,2023-05-28,Дмитрий,79,27,1,2,1,1,0,6,0
7,2023-05-29,Дмитрий,62,11,0,3,3,0,2,10,0
7,2023-05-30,Дмитрий,60,16,0,4,2,1,2,10,0
7,2023-05-31,Дмитрий,58,27,1,1,3,1,2,8,0
7,2023-06-01,Дмитрий,67,29,1,1,1,0,2,9,0
7,2023-06-02,Дмитрий,67,29,1,3,4,1,1,9,1
7,2023-06-03,Дмитрий,50,12,1,3,2,1,0,10,0
7,2023-06-04,Дмитрий,58,15,0,4,3,1,2,2,0
7,2023-06-05,Дмитрий,53,16,1,3,1,1,2,9,0
7,2023-06-06,Дмитрий,60,17,1,1,1,0,2,9,0
7,2023-06-07,Дмитрий,78,10,0,1,4,1,0,6,0
7,2023-06-08,Дмитрий,58,16,1,2,1,1,1,12,1
7,2023-06-09,Дмитрий,59,25,0,4,3,1,2,11,0
7,2023-06-10,Дмитрий,69,12,1,4,5,-1,0,9,0
7,2023-06-11,Дмитрий,69,10,1,1,1,1,1,6,0
7,2023-06-12,Дмитрий,55,16,-1,3,3,0,1,11,0
7,2023-06-13,Дмитрий,64,19,-1,2,4,1,0,6,0
7,2023-06-14,Дмитрий,73,10,1,2,2,0,2,11,0
7,2023-06-15,Дмитрий,54,13,0,2,2,0,1,4,1
7,2023-06-16,Дмитрий,54,13,1,2,1,1,2,2,0
7,2023-06-17,Дмитрий,59,14,-1,4,1,1,2,10,0
7,2023-06-18,Дмитрий,78,29,1,2,1,1,1,7,0
7,2023-06-19,Дмитрий,56,25,1,1,2,0,2,8,0
7,2023-06-20,Дмитрий,66,26,0,4,2,1,2,10,0
7,2023-06-21,Дмитрий,74,21,1,2,2,1,1,6,1
7,2023-06-22,Дмитрий,70,18,0,4,1,1,0,8,0
7,2023-06-23,Дмитрий,50,21,0,2,1,1,2,10,0
7,2023-06-24,Дмитрий,77,18,0,1,1,1,1,6,0
7,2023-06-25,Дмитрий,58,26,1,1,1,0,1,10,0
7,2023-06-26,Дмитрий,60,13,0,2,1,1,1,8,0
7,2023-06-27,Дмитрий,66,21,1,4,5,0,0,9,0
7,2023-06-28,Дмитрий,76,10,0,4,6,1,0,11,0
7,2023-06-29,Дмитрий,78,10,0,3,3,1,2,8,0
7,2023-06-30,Дмитрий,70,16,1,4,3,0,2,11,0
7,2023-07-01,Дмитрий,68,19,1,3,4,1,0,7,0
7,2023-07-02,Дмитрий,64,22,1,4,3,1,1,9,0
7,2023-07-03,Дмитрий,55,14,0,1,1,1,0,7,0
7,2023-07-04,Дмитрий,79,12,0,2,1,-1,0,7,1
7,2023-07-05,Дмитрий,70,18,1,4,1,0,2,8,0
7,2023-07-06,Дмитрий,72,12,1,3,7,1,1,6,1
7,2023-07-07,Дмитрий,63,11,0,1,3,1,1,7,0
7,2023-07-08,Дмитрий,52,10,1,4,1,1,1,8,0
7,2023-07-09,Дмитрий,58,28,0,4,3,1,2,8,0
7,2023-07-10,Дмитрий,67,26,1,1,1,1,2,7,0
7,2023-07-11,Дмитрий,69,23,1,3,2,-1,1,5,1
7,2023-07-12,Дмитрий,79,22,1,3,2,1,1,8,0
7,2023-07-13,Дмитрий,55,23,1,3,2,1,2,6,0
7,2023-07-14,Дмитрий,70,26,-1,1,1,0,2,6,0
7,2023-07-15,Дмитрий,60,17,-1,4,1,1,2,12,0
7,2023-07-16,Дмитрий,78,19,0,4,5,0,1,8,0
7,2023-07-17,Дмитрий,57,20,0,3,1,1,2,8,0
7,2023-07-18,Дмитрий,74,10,1,3,1,1,1,8,0
7,2023-07-19,Дмитрий,77,27,1,3,3,1,0,7,0
7,2023-07-20,Дмитрий,70,29,1,3,4,1,2,5,0
7,2023-07-21,Дмитрий,70,22,0,2,5,1,0,7,1
7,2023-07-22,Дмитрий,70,24,0,2,1,1,2,10,0
7,2023-07-23,Дмитрий,50,10,1,1,1,1,1,11,0
7,2023-07-24,Дмитрий,50,12,1,3,1,1,2,9,0
7,2023-07-25,Дмитрий,65,22,0,1,1,1,2,8,0
7,2023-07-26,Дмитрий,66,29,1,3,5,0,2,10,0
7,2023-07-27,Дмитрий,78,19,1,1,1,1,1,6,0
7,2023-07-28,Дмитрий,78,28,1,2,6,-1,1,5,0
7,2023-07-29,Дмитрий,57,18,1,3,6,1,0,10,0
7,2023-07-30,Дмитрий,64,26,1,1,1,1,0,12,0
7,2023-07-31,Дмитрий,79,22,1,2,1,1,2,9,0
7,2023-08-01,Дмитрий,64,23,1,3,1,0,0,6,0
7,2023-08-02,Дмитрий,54,13,1,4,2,1,1,6,0
7,2023-08-03,Дмитрий,65,11,1,3,1,1,1,8,0
7,2023-08-04,Дмитрий,55,29,1,4,1,1,0,7,0
7,2023-08-05,Дмитрий,67,27,1,3,1,1,2,8,0
7,2023-08-06,Дмитрий,59,13,1,2,2,0,2,6,0
7,2023-08-07,Дмитрий,54,14,0,4,5,1,1,6,0
7,2023-08-08,Дмитрий,63,11,1,3,3,1,1,8,0
7,2023-08-09,Дмитрий,64,25,1,3,3,1,0,8,0
7,2023-08-10,Дмитрий,77,17,1,4,4,1,2,7,0
7,2023-08-11,Дмитрий,51,21,-1,2,1,1,2,11,0
7,2023-08-12,Дмитрий,76,12,1,4,4,-1,1,8,0
7,2023-08-13,Дмитрий,65,14,1,2,2,1,0,9,0
7,2023-08-14,Дмитрий,71,21,1,2,5,1,2,7,0
7,2023-08-15,Дмитрий,70,10,1,2,3,1,2,8,0
7,2023-08-16,Дмитрий,75,15,1,1,1,0,2,6,0
7,2023-08-17,Дмитрий,76,28,1,3,2,1,1,10,0
7,2023-08-18,Дмитрий,68,25,1,3,3,0,2,3,0
7,2023-08-19,Дмитрий,70,27,1,1,1,1,0,5,0
7,2023-08-20,Дмитрий,75,13,1,2,2,1,2,7,0
7,2023-08-21,Дмитрий,62,10,1,4,5,1,0,8,0
7,2023-08-22,Дмитрий,59,11,0,2,2,1,2,10,0
7,2023-08-23,Дмитрий,68,17,1,1,1,1,1,6,0
7,2023-08-24,Дмитрий,61,14,1,1,1,1,2,8,0
7,2023-08-25,Дмитрий,55,21,1,4,3,1,0,8,0
7,2023-08-26,Дмитрий,71,17,1,1,1,0,2,8,0
7,2023-08-27,Дмитрий,65,20,1,4,3,0,0,6,0
7,2023-08-28,Дмитрий,67,15,1,3,4,1,0,7,0
7,2023-08-29,Дмитрий,68,11,1,3,2,1,1,6,0
7,2023-08-30,Дмитрий,55,21,1,1,3,0,2,9,0
7,2023-08-31,Дмитрий,79,19,-1,3,2,0,0,5,0
7,2023-09-01,Дмитрий,65,15,0,4,1,1,0,10,0
7,2023-09-02,Дмитрий,73,29,1,2,1,1,1,11,0
7,2023-09-03,Дмитрий,73,19,0,1,1,1,0,8,0
7,2023-09-04,Дмитрий,70,14,-1,2,3,0,1,6,0
7,2023-09-05,Дмитрий,62,22,1,4,6,0,2,5,1
7,2023-09-06,Дмитрий,76,20,0,2,1,-1,2,10,0
7,2023-09-07,Дмитрий,76,22,1,2,2,-1,2,9,0
7,2023-09-08,Дмитрий,53,13,-1,3,4,1,2,9,0
7,2023-09-09,Дмитрий,65,26,1,3,3,1,0,9,0
7,2023-09-10,Дмитрий,68,25,1,3,1,1,0,7,0
7,2023-09-11,Дмитрий,66,19,0,3,3,-1,2,6,0
7,2023-09-12,Дмитрий,56,19,1,3,1,1,1,7,0
7,2023-09-13,Дмитрий,78,18,1,4,5,1,0,7,0
7,2023-09-14,Дмитрий,68,21,1,4,3,0,1,7,0
7,2023-09-15,Дмитрий,72,15,-1,2,4,1,0,4,0
7,2023-09-16,Дмитрий,70,22,-1,4,2,0,1,9,0
7,2023-09-17,Дмитрий,74,25,1,1,1,1,0,10,0
7,2023-09-18,Дмитрий,79,19,1,1,3,1,2,9,0
7,2023-09-19,Дмитрий,63,23,1,1,4,1,0,8,0
7,2023-09-20,Дмитрий,66,12,1,4,3,1,1,7,0
7,2023-09-21,Дмитрий,54,18,1,4,2,1,1,7,0
7,2023-09-22,Дмитрий,53,29,-1,1,1,1,0,6,0
7,2023-09-23,Дмитрий,53,25,0,1,1,1,0,9,0
7,2023-09-24,Дмитрий,53,21,1,1,1,1,2,7,0
7,2023-09-25,Дмитрий,79,13,1,3,2,0,2,5,0
7,2023-09-26,Дмитрий,58,16,1,3,8,1,2,5,0
7,2023-09-27,Дмитрий,69,14,1,2,3,1,1,9,0
7,2023-09-28,Дмитрий,61,16,1,4,3,1,0,8,0
7,2023-09-29,Дмитрий,76,24,0,4,5,1,0,10,0
7,2023-09-30,Дмитрий,62,29,1,4,3,1,0,5,0
7,2023-10-01,Дмитрий,73,26,1,3,1,0,2,9,1
7,2023-10-02,Дмитрий,78,22,1,1,1,1,0,5,0
7,2023-10-03,Дмитрий,68,18,-1,3,3,1,1,7,0
7,2023-10-04,Дмитрий,56,20,1,2,4,1,2,10,0
7,2023-10-05,Дмитрий,67,29,0,3,2,1,0,12,0
7,2023-10-06,Дмитрий,57,11,1,1,1,-1,0,9,0
7,2023-10-07,Дмитрий,50,19,1,1,1,1,0,8,0
7,2023-10-08,Дмитрий,65,21,1,3,1,1,2,4,0
7,2023-10-09,Дмитрий,69,10,-1,2,1,1,1,9,0
7,2023-10-10,Дмитрий,68,20,0,1,1,1,0,9,0
7,2023-10-11,Дмитрий,69,19,1,1,1,1,0,10,0
7,2023-10-12,Дмитрий,55,15,1,2,4,1,0,4,0
7,2023-10-13,Дмитрий,53,10,1,3,6,1,2,7,0
7,2023-10-14,Дмитрий,60,17,0,1,1,0,2,9,0
7,2023-10-15,Дмитрий,72,16,1,1,1,1,1,10,0
7,2023-10-16,Дмитрий,62,24,1,4,3,1,0,7,0
7,2023-10-17,Дмитрий,57,29,1,4,2,1,2,5,0
7,2023-10-18,Дмитрий,74,12,1,4,5,1,1,11,0
7,2023-10-19,Дмитрий,66,24,-1,1,5,1,1,9,0
7,2023-10-20,Дмитрий,52,26,1,1,3,0,1,7,0
7,2023-10-21,Дмитрий,56,27,1,2,4,-1,0,7,0
7,2023-10-22,Дмитрий,58,10,0,1,6,1,1,10,0
7,2023-10-23,Дмитрий,75,10,1,1,1,1,1,6,0
7,2023-10-24,Дмитрий,56,22,1,3,4,0,1,8,1
7,2023-10-25,Дмитрий,69,18,1,3,1,1,2,8,0
7,2023-10-26,Дмитрий,74,27,1,4,6,1,0,6,0
7,2023-10-27,Дмитрий,59,12,1,3,1,1,0,8,0
7,2023-10-28,Дмитрий,77,29,1,3,4,0,2,9,0
7,2023-10-29,Дмитрий,65,12,1,4,1,1,1,10,0
7,2023-10-30,Дмитрий,75,19,-1,1,1,1,1,5,0
7,2023-10-31,Дмитрий,59,24,1,1,1,1,1,10,0
7,2023-11-01,Дмитрий,65,14,1,4,4,1,0,6,0
7,2023-11-02,Дмитрий,75,15,1,2,7,1,2,5,0
7,2023-11-03,Дмитрий,65,23,1,4,2,1,0,8,0
7,2023-11-04,Дмитрий,68,15,-1,2,2,1,0,6,0
7,2023-11-05,Дмитрий,65,11,1,4,6,1,2,8,0
7,2023-11-06,Дмитрий,50,24,0,3,2,0,2,6,0
7,2023-11-07,Дмитрий,78,23,1,1,3,1,0,7,0
7,2023-11-08,Дмитрий,74,15,1,1,1,1,1,8,0
7,2023-11-09,Дмитрий,78,26,1,4,3,-1,1,8,0
7,2023-11-10,Дмитрий,57,10,1,1,1,0,0,9,0
7,2023-11-11,Дмитрий,68,26,-1,2,3,0,0,6,0
7,2023-11-12,Дмитрий,64,17,1,1,1,1,0,6,0
7,2023-11-13,Дмитрий,59,17,1,2,5,1,2,4,0
7,2023-11-14,Дмитрий,62,17,0,1,1,1,0,11,0
7,2023-11-15,Дмитрий,58,10,1,3,4,-1,2,11,0
7,2023-11-16,Дмитрий,79,28,1,1,4,0,2,4,0
7,2023-11-17,Дмитрий,69,14,-1,2,1,1,0,7,0
7,2023-11-18,Дмитрий,56,28,1,3,1,0,1,10,0
7,2023-11-19,Дмитрий,51,25,1,1,1,1,1,10,0
7,2023-11-20,Дмитрий,55,27,1,4,4,1,1,7,0
7,2023-11-21,Дмитрий,53,15,1,4,6,1,1,13,0
7,2023-11-22,Дмитрий,55,14,1,2,1,1,2,4,0
7,2023-11-23,Дмитрий,62,17,1,3,1,1,2,8,0
7,2023-11-24,Дмитрий,70,26,1,4,3,0,0,8,0
7,2023-11-25,Дмитрий,55,10,-1,4,6,1,0,7,0
7,2023-11-26,Дмитрий,64,23,1,1,3,1,0,11,0
7,2023-11-27,Дмитрий,73,27,-1,2,3,1,0,7,0
7,2023-11-28,Дмитрий,77,29,1,2,2,1,2,9,0
7,2023-11-29,Дмитрий,75,18,-1,1,1,1,1,9,0
7,2023-11-30,Дмитрий,70,24,1,1,3,1,2,10,0
7,2023-12-01,Дмитрий,64,12,1,1,4,1,2,6,0
7,2023-12-02,Дмитрий,74,17,1,3,1,1,2,7,0
7,2023-12-03,Дмитрий,74,15,1,1,1,0,1,9,0
7,2023-12-04,Дмитрий,72,25,1,2,1,1,0,10,0
7,2023-12-05,Дмитрий,70,13,1,1,3,1,1,5,0
7,2023-12-06,Дмитрий,74,22,1,4,3,1,2,5,0
7,2023-12-07,Дмитрий,53,13,0,1,1,0,2,9,0
7,2023-12-08,Дмитрий,73,11,1,4,3,1,2,10,0
7,2023-12-09,Дмитрий,50,19,1,4,4,1,0,9,0
7,2023-12-10,Дмитрий,63,17,0,2,1,1,1,6,0
7,2023-12-11,Дмитрий,62,21,1,3,4,1,0,7,0
7,2023-12-12,Дмитрий,73,26,1,2,2,0,1,7,0
7,2023-12-13,Дмитрий,56,21,1,2,1,1,2,6,0
7,2023-12-14,Дмитрий,53,18,1,1,1,1,0,5,0
7,2023-12-15,Дмитрий,79,23,1,2,4,1,0,7,0
7,2023-12-16,Дмитрий,57,16,1,4,4,1,2,10,0
7,2023-12-17,Дмитрий,55,23,1,1,2,1,1,6,0
7,2023-12-18,Дмитрий,54,18,0,3,2,1,0,6,0
7,2023-12-19,Дмитрий,64,17,1,2,1,1,1,4,0
7,2023-12-20,Дмитрий,53,17,1,2,1,1,0,9,0
7,2023-12-21,Дмитрий,76,13,0,1,1,1,0,8,0
7,2023-12-22,Дмитрий,63,27,0,3,4,0,0,9,0
7,2023-12-23,Дмитрий,63,17,-1,3,1,1,0,10,0
7,2023-12-24,Дмитрий,71,20,1,3,3,-1,2,6,0
7,2023-12-25,Дмитрий,73,23,1,4,5,1,1,7,0
7,2023-12-26,Дмитрий,76,22,0,2,1,1,2,8,1
7,2023-12-27,Дмитрий,69,16,1,2,2,1,0,12,0
7,2023-12-28,Дмитрий,50,19,1,4,4,0,2,6,1
7,2023-12-29,Дмитрий,54,13,0,4,8,1,2,7,0
7,2023-12-30,Дмитрий,52,12,0,3,1,1,2,5,0
7,2023-12-31,Дмитрий,76,20,0,4,4,0,1,10,0
